"","Geo_FIPS","X","fips10","incpc.0","dpov.0","npov.0","pop.0","incpc.1","dpov.1","npov.1","pop.1","incpc.2","dpov.2","npov.2","pop.2","incpc.3","dpov.3","npov.3","pop.3","incpc.4","dpov.4","npov.4","pop.4","trtid10","trctpop7","tractid","state","county","tract","placefp10","cbsa10","metdiv10","ccflag10","pop70","asian70","pop80","nhwht80","nhblk80","asian80","hisp80","pop90","nhwht90","nhblk90","asian90","hisp90","pop00","nhwht00","nhblk00","asian00","hisp00","pop10","nhwht10","nhblk10","asian10","hisp10","nhwht70","nhblk70","hisp70","wbha70","wbha80","wbha90","wbha00","wbha10","pw70","pb70","ph70","pa70","pw80","pb80","ph80","pa80","pw90","pb90","ph90","pa90","pw00","pb00","ph00","pa00","pw10","pb10","ph10","pa10","trtid10str"
"690","51059420300",49529,51059420300,5677.40646362305,5032.75149841365,3,100,10069.2283510464,4474.33606655903,1,89,24149.4345000319,4988.44559149739,1,100,32061.2234750427,5218.84206288634,4,105,44858,6029,2,121,5.106e+10,5011.2133,5.106e+10,"VA","Fairfax County","Census Tract 4203",68880,47900,47894,0,4959.353,0,4468.061,81,4,3,2,4957.042,84,5,5,5,5230.872,73,9,8,14,5814,70,11,12,22,97,0,1,4899.204,4432.828,4939.821,5192.396,5774,0.9899568,0.0016329,0.0053113,0.003099,0.9085292,0.0430645,0.0172348,0.0311716,0.8496097,0.0506217,0.0460943,0.0536743,0.7040481,0.0852848,0.1357827,0.0748843,0.6046069,0.0964669,0.1912019,0.1077243,"51059420300"
"691","51059420400",49530,51059420400,2469.19189453125,2389.45673162793,3,51,10969.0524515363,2299.57709375315,5,46,23316.45687265,2448.96495172759,3,49,29812,2603,2,52,48497,2160,2,43,5.106e+10,1758,5.106e+10,"VA","Fairfax County","Census Tract 4204",39064,47900,47894,0,2388.597,0,2311.528,38,6,1,1,2358.336,32,8,2,5,2513,27,11,4,7,2958,29,12,8,10,46,1,1,2357.617,2278.663,2345.389,2481,2931,0.9675024,0.0131489,0.0118764,0.0074723,0.8343532,0.1267483,0.027535,0.0113636,0.6921443,0.1757962,0.0968153,0.0352442,0.5521967,0.2305522,0.1390568,0.0781943,0.5022177,0.1992494,0.1651314,0.1334016,"51059420400"
"692","51059420501",49531,51059420501,546.201904296875,528.563925496248,1,11,1790.73433008674,582.874446408712,1,12,4579.02641453115,838.630254699291,1,17,6692.49664151669,968.617936611176,2,19,83747,1385,2,28,5.106e+10,633.8014475,5.106e+10,"VA","Fairfax County","Census Tract 4205.01",39064,47900,47894,0,528.3738,0,583.5493,9,1,0,0,855.0675,13,2,1,1,968.6179,12,3,2,3,1578,25,3,2,2,10,0,0,520.7298,574.8605,851.2256,958.2851,1565,0.9601909,0.0134427,0.0188828,0.0074837,0.8096601,0.1247148,0.0383428,0.0272824,0.7803359,0.1056638,0.0659664,0.0480339,0.6215653,0.149913,0.1427826,0.0857391,0.7916933,0.0837061,0.0715655,0.0530351,"51059420501"
"693","51059420502",49532,51059420502,938.230773925781,907.933377584768,1,19,3076.00914524424,1001.22452424058,1,20,7865.55933549923,1440.54552905598,2,29,11495.9427565634,1663.82994997501,3,33,52296,1363,3,27,5.106e+10,1088.703596,5.106e+10,"VA","Fairfax County","Census Tract 4205.02",39064,47900,47894,0,907.6068,0,1002.384,16,2,1,1,1468.78,23,3,1,2,1663.83,20,5,3,5,1700,19,6,3,6,17,0,0,894.5842,987.4588,1462.181,1646.081,1679,0.9602227,0.0134141,0.0188805,0.0074828,0.80966,0.1247148,0.0383428,0.0272824,0.7803358,0.1056638,0.0659664,0.0480339,0.6215652,0.149913,0.1427826,0.0857391,0.562835,0.1649792,0.1846337,0.0875521,"51059420502"
"694","51059420503",49533,51059420503,1792.94372558594,1735.04590112951,2,37,5878.20339140975,1913.32376337466,3,38,15030.9558190845,2752.85905032792,3,55,21968.559405148,3179.55194020271,6,64,36768,2797,5,56,5.106e+10,2080.494843,5.106e+10,"VA","Fairfax County","Census Tract 4205.03",39064,47900,47894,0,1734.422,0,1915.539,31,5,1,1,2806.815,44,6,3,4,3179.552,39,9,5,9,2506,20,8,8,14,33,0,1,1708.069,1887.018,2794.204,3145.634,2482,0.960734,0.01288,0.0188967,0.0074892,0.80966,0.1247148,0.0383428,0.0272824,0.780336,0.1056638,0.0659664,0.048034,0.6215652,0.149913,0.1427826,0.0857391,0.3928284,0.1684126,0.2812248,0.1575342,"51059420503"
"695","51059420600",49534,51059420600,5142.24731445313,4236.53520248689,5,83,8207.81367546813,3985.56770735963,8,80,19296.0133140318,4143.6380560431,8,83,25679,4367,10,88,42112,4207,4,85,5.106e+10,5339,5.106e+10,"VA","Fairfax County","Census Tract 4206",39064,47900,47894,0,4242.811,0,4003.809,65,8,4,2,4162.638,48,15,8,12,4396,41,16,9,21,4334,38,14,7,27,80,2,4,4331.241,3959.119,4153.189,4349,4309,0.9249081,0.0207793,0.0487158,0.0055969,0.8172266,0.1061017,0.0314421,0.0452296,0.5798404,0.1782595,0.1486603,0.0932398,0.4688434,0.1869395,0.2379857,0.1062313,0.4369923,0.1626828,0.314226,0.0860989,"51059420600"
"696","51059420700",49535,51059420700,6650.26708984375,4253.99996400872,2,81,12398.9998950973,3826.99996762138,2,77,24644.9997914891,3910.99996691069,2,78,33850,3689,1,74,41627,3961,1,79,5.106e+10,4254,5.106e+10,"VA","Fairfax County","Census Tract 4207",68880,47900,47894,0,4274,1,3881,70,2,3,2,3833,63,4,5,3,3689,53,6,7,7,4095,49,7,9,16,81,0,1,4125,3835,3809,3640,4049,0.9830303,0.0029091,0.0070303,0.0070303,0.9063885,0.029987,0.0268579,0.0367666,0.8288265,0.0546075,0.0456813,0.0708847,0.7260989,0.0821429,0.0961538,0.0956044,0.6043468,0.0839714,0.1965917,0.1150901,"51059420700"
"697","51059420800",49536,51059420800,5380.60009765625,3290.46499086369,1,66,10101.1868352159,2927.4324683975,0,59,21416.987801449,3181.36213171826,1,64,33371,3302,4,66,38032,3660,7,73,5.106e+10,2188,5.106e+10,"VA","Fairfax County","Census Tract 4208",68880,47900,47894,0,3242.189,0,2934.191,53,2,2,1,3181.362,53,3,5,3,3358,46,5,5,11,3661,36,6,6,24,64,0,1,3237.759,2914.881,3168.81,3310,3622,0.9871026,0,0.0108099,0.0020874,0.9171911,0.02948,0.023849,0.02948,0.8321146,0.0472273,0.0478367,0.0728215,0.6885197,0.0719033,0.1628399,0.0767372,0.5024848,0.0825511,0.3285478,0.0864163,"51059420800"
"698","51059421001",49537,51059421001,2225.18148797943,1261.5275808436,2,25,4245.20530738696,1238.83970322313,1,25,8626.16325423441,1441.00514740794,1,29,12214.9444874778,2511.08728470274,2,51,39396,2889,1,58,5.106e+10,1259.618034,5.106e+10,"VA","Fairfax County","Census Tract 4210.01",29552,47900,47894,0,1264.314,0,1250.319,23,1,1,0,1450.923,23,1,3,2,2548.32,30,6,8,6,2663,25,9,9,9,25,0,0,1233.766,1236.045,1448.933,2524.947,2638,0.9937052,0.0024316,1.16e-06,0.003862,0.9267892,0.0275935,0.0170184,0.028599,0.7839655,0.0443902,0.0525481,0.1190962,0.5917858,0.1273946,0.1126407,0.1681789,0.4802881,0.1777862,0.176649,0.1652767,"51059421001"
"699","51059421002",49538,51059421002,3392.66009545326,1923.36649928769,3,38,6472.35632339104,1888.80105647703,1,38,13151.5355244001,2196.88113758562,1,44,18622.9978017211,3828.23176914454,3,78,46440,4936,5,100,5.106e+10,1920.457016,5.106e+10,"VA","Fairfax County","Census Tract 4210.02",74592,47900,47894,0,1927.615,0,1906.3,35,1,1,1,2212.003,35,2,5,2,3885,46,10,13,9,4947,40,20,21,17,37,0,0,1880.264,1884.538,2208.969,3849.369,4920,0.9940093,0.0021274,0,0.0038634,0.9267911,0.0275916,0.017018,0.0285993,0.783968,0.0443826,0.0525492,0.1191003,0.5917791,0.1273925,0.1126451,0.1681833,0.4054878,0.2026423,0.1776423,0.2142276,"51059421002"
"700","51059421101",49539,51059421101,1340.59779071808,1197.07963615357,2,27,4269.81582607415,916.24378876486,1,18,10210.0299145414,2628.56170162433,1,53,14758.9375376701,4997.29362130165,2,100,48384,5589,1,112,5.106e+10,1175.504744,5.106e+10,"VA","Fairfax County","Census Tract 4211.01",29552,47900,47894,0,1194.194,0,954.9695,17,1,0,0,2633.752,40,6,4,2,5009.68,64,14,13,8,5683,56,23,20,14,23,0,0,1201.794,943.791,2621.375,4947.748,5625,0.9577349,0.0158097,0.0186183,0.0078371,0.8862098,0.0659898,0.0262267,0.0215736,0.7627171,0.1101127,0.0432531,0.0839172,0.6452394,0.14423,0.0773641,0.1331664,0.4972444,0.2042667,0.1224889,0.176,"51059421101"
"701","51059421102",49540,51059421102,724.932375431061,647.324496659225,1,15,2308.91604615557,495.461648053018,0,10,5521.10509250889,1421.40282822705,1,28,7980.94143348932,2702.30208751559,1,54,48315,3494,3,70,5.106e+10,635.6578509,5.106e+10,"VA","Fairfax County","Census Tract 4211.02",42746,47900,47894,0,645.7642,0,516.4027,9,1,0,0,1424.209,22,3,2,1,2709,35,8,7,4,3296,36,13,10,6,12,0,0,649.1927,510.3578,1417.517,2675.51,3260,0.9581131,0.0154037,0.0186378,0.0078453,0.8862098,0.0659899,0.0262267,0.0215736,0.7627171,0.1101127,0.0432531,0.0839172,0.6452394,0.14423,0.0773641,0.1331664,0.556135,0.1972393,0.0886503,0.1579755,"51059421102"
"702","51059421103",49541,51059421103,1289.44162940979,1151.40010235334,2,26,4106.88331059456,881.280710408089,1,18,9820.42391632961,2528.25803805092,1,51,14195.7498233914,4806.60141429305,2,96,53678,5300,2,106,5.106e+10,1130.648546,5.106e+10,"VA","Fairfax County","Census Tract 4211.03",55752,47900,47894,0,1148.625,0,918.5287,16,1,0,0,2533.25,38,6,4,2,4818.515,61,14,13,7,5261,63,16,15,10,22,0,0,1156.581,907.7767,2521.346,4758.947,5208,0.9571317,0.0164277,0.0186079,0.0078327,0.8862098,0.0659899,0.0262267,0.0215736,0.762717,0.1101127,0.0432531,0.0839171,0.6452394,0.14423,0.0773641,0.1331664,0.6048387,0.1507296,0.0963902,0.1480415,"51059421103"
"703","51059421200",49542,51059421200,516.217730522156,460.124643188255,1,11,8059.57775767849,1913.39584958323,0,38,11643.6322197709,1075.55380697515,0,22,34269,2086,0,42,51418,1856,0,37,5.106e+10,1017,5.106e+10,"VA","Fairfax County","Census Tract 4212",35912,47900,47894,0,458.9092,0,1913.589,34,2,0,1,1065.912,18,1,1,1,2053,34,3,2,2,1926,30,3,3,3,8,0,0,451.5703,1905.208,1061.046,2037,1913,0.9367312,0.013287,0.0420754,0.0079065,0.8953694,0.0634965,0.0283745,0.0127596,0.8516781,0.0688465,0.0292519,0.0502236,0.832597,0.0751105,0.0373098,0.0549828,0.7888134,0.0690016,0.0757972,0.0663879,"51059421200"
"704","51059421300",49543,51059421300,4223.21000480652,4955.94006295922,5,103,13056.6758744465,3186.32555474019,1,65,28731.7542193029,4353.59695118802,2,88,36051.157646223,3816.0143230008,1,77,44702,3677,2,75,5.106e+10,2903.698573,5.106e+10,"VA","Fairfax County","Census Tract 4213",33584,47900,47894,0,4915.996,1,3249.169,54,5,3,2,4401.563,69,8,7,3,3842.032,52,10,9,5,3690,44,12,9,9,90,1,1,4639.78,3194.137,4384.852,3806.928,3665,0.9743996,0.0101298,0.0075619,0.0079086,0.8522475,0.0757021,0.0293804,0.04267,0.7868342,0.0930514,0.0376144,0.0825,0.6891006,0.1321611,0.065758,0.1129803,0.6030014,0.1579809,0.1186903,0.1203274,"51059421300"
"705","51059421400",49544,51059421400,967.575439453125,1155.10248433961,1,24,8199.0000042952,5464.00000286242,10,110,14463.0000075767,5113.00000267854,10,104,20132,5903,11,119,22464,5825,19,117,5.106e+10,3370,5.106e+10,"VA","Fairfax County","Census Tract 4214",33584,47900,47894,0,1145.381,0,5478,76,25,4,4,5178,53,31,6,13,5945,36,41,11,29,7158,29,46,12,54,22,0,1,1148.555,5442,5140,5876,7101,0.942924,0.0095773,0.0400503,0.0074484,0.701764,0.2269386,0.0369349,0.0343624,0.5167315,0.2984436,0.1301556,0.0546693,0.3104152,0.3493873,0.2450647,0.0951327,0.2051824,0.3269962,0.3798057,0.0880158,"51059421400"
"706","51059421500",49545,51059421500,3256.94314161199,2656.74681288259,2,59,6427.76642215349,4831.521035917,15,97,12689.9742910257,4981.27292939212,12,100,15189.3130087912,5595.02838130727,24,112,22437,6621,23,133,5.106e+10,2167.809958,5.106e+10,"VA","Fairfax County","Census Tract 4215",39304,47900,47894,0,2656.745,1,4874.438,60,28,5,3,4997.243,49,28,14,8,5610.998,28,34,14,35,7001,22,39,14,64,50,1,1,2652.429,4803.577,4968.3,5549.119,6949,0.9489413,0.0214897,0.0199426,0.0096263,0.6285125,0.2937815,0.0280491,0.049657,0.4895652,0.2814312,0.0837668,0.1452367,0.2550487,0.3084481,0.3145611,0.1219422,0.158584,0.2810476,0.460354,0.1000144,"51059421500"
"707","51059421600",49546,51059421600,1967.42449168861,1605.10852161339,1,35,8198.45190457215,4488.59711624097,12,90,15200.3960854999,4953.81647858886,9,100,16772.7711726176,5498.71523692893,15,111,20135,5827,17,117,5.106e+10,2177.545023,5.106e+10,"VA","Fairfax County","Census Tract 4216",87430,47900,47894,0,1605.101,0,4495.609,62,20,4,3,4982.826,37,41,8,13,5549.72,19,53,9,30,6342,14,50,8,53,30,1,1,1606.431,4447.599,4956.822,5498.713,6291,0.9343694,0.0211649,0.034864,0.0096017,0.7025163,0.2214779,0.0328307,0.0431751,0.3757745,0.4147972,0.1301299,0.0792983,0.173221,0.4790382,0.2687986,0.0789422,0.1138134,0.3989827,0.4248927,0.0623112,"51059421600"
"708","51059421701",49547,51059421701,1607.42260742188,2018.97262107647,2,40,4674.00529044605,3429.02355011944,3,69,9083.12084890771,3849.21137987506,2,77,11818.2377388477,4087.61233210564,6,82,21070,4088,12,82,5.106e+10,2090.551415,5.106e+10,"VA","Fairfax County","Census Tract 4217.01",87430,47900,47894,0,2023.587,0,3433.698,55,9,2,2,3856.483,46,20,6,5,4098,30,28,9,14,4546,13,30,7,41,38,1,2,2068.529,3407.729,3839.343,4052.813,4525,0.9257786,0.0154699,0.0507206,0.0080308,0.8097851,0.1248285,0.0330742,0.0323121,0.5992966,0.2578463,0.0704816,0.0723755,0.3734461,0.3493528,0.1717288,0.1054722,0.1396685,0.3292818,0.4574586,0.0735912,"51059421701"
"709","51059421702",49548,51059421702,1488.77176785097,1869.83072850397,2,37,4329.25230821573,3174.01331954091,2,64,8414.24913167465,3563.20639656481,2,71,10947.5205302498,3783.62985324033,6,76,32900,4307,4,86,5.106e+10,1935.395093,5.106e+10,"VA","Fairfax County","Census Tract 4217.02",87430,47900,47894,0,1874.088,0,3178.359,51,8,2,2,3569.95,43,18,5,5,3793.25,28,26,8,13,4054,26,21,10,24,35,1,2,1916.478,3154.311,3554.085,3751.426,4029,0.9256564,0.0156537,0.0506629,0.008027,0.8097993,0.1248121,0.033073,0.0323156,0.5993721,0.2577799,0.0704684,0.0723796,0.3735508,0.3492809,0.1716936,0.1054747,0.3167039,0.2616034,0.3000745,0.1216183,"51059421702"
"710","51059421800",49549,51059421800,2130.37109375,2675.81218840981,3,53,8845.00003475216,1947.0000076498,2,39,17343.0000681409,4511.0000177238,4,91,23091,4551,5,91,32433,5297,10,107,5.106e+10,2455,5.106e+10,"VA","Fairfax County","Census Tract 4218",87430,47900,47894,0,2681.928,0,1957,32,5,1,1,4528,56,23,5,7,4568,34,35,7,13,5862,30,41,13,33,51,1,2,2756.016,1929,4505,4489,5807,0.9321425,0.0152394,0.0446296,0.0079885,0.8398134,0.1197512,0.0191809,0.0212545,0.6162042,0.254162,0.0794673,0.0501665,0.3833816,0.3929606,0.1472488,0.076409,0.2543482,0.3545721,0.2820733,0.1090064,"51059421800"
"711","51059421900",49550,51059421900,2900.50119018555,5545.43054803535,4,127,6170.58701053239,1630.97712053233,4,47,19544.1254396834,3775.17592380455,4,82,15299.4712593389,3284.40227326281,5,69,22225,2202,3,44,5.106e+10,5573.386485,5.106e+10,"VA","Fairfax County","Census Tract 4219",29008,47900,47894,0,5544.907,1,2345.177,26,14,2,3,4080.663,50,23,3,6,3449.485,33,25,3,7,2216,23,12,3,6,87,14,4,5342.176,2324.38,4060.604,3399.168,2179,0.8167084,0.1351509,0.0346332,0.0135075,0.5684364,0.3095591,0.0714985,0.050506,0.6107928,0.2789903,0.0710301,0.0391868,0.4869776,0.3660373,0.1034981,0.043487,0.5305186,0.2790271,0.1312529,0.0592015,"51059421900"
"712","51059422000",49551,51059422000,1338.56221008301,1259.23321682237,2,29,7129.5248836679,1631.97815086401,2,33,17664.849224134,1779.84014427521,2,38,26008.9566173553,2225.08131229877,2,46,40714,3667,3,76,5.106e+10,878.7272619,5.106e+10,"VA","Fairfax County","Census Tract 4220",47064,47900,47894,0,1256.476,0,1568.861,25,3,1,1,1916.817,27,6,3,2,2327,25,11,5,5,3439,30,16,11,11,24,1,0,1259.511,1539.634,1908.256,2295.311,3423,0.9495751,0.0277886,0.0142799,0.0083565,0.8187159,0.1114549,0.0258913,0.043938,0.7169134,0.149843,0.0484522,0.0847914,0.5511194,0.2395522,0.1085821,0.1007463,0.4446392,0.2375109,0.1603856,0.1574642,"51059422000"
"713","51059422101",49552,51059422101,1756.01804351807,487.249723749591,1,12,3588.92170914881,1149.57419722055,1,23,6818.12007191044,2502.05394504624,2,51,9790.17649590969,3802.95052081347,5,77,32917,6750,6,135,5.106e+10,423.5899307,5.106e+10,"VA","Fairfax County","Census Tract 4221.01",47064,47900,47894,0,497.1941,0,1165.086,20,3,0,1,2541.8,32,12,4,3,3853,33,25,7,10,6674,44,40,24,25,8,1,0,489.5555,1158.893,2528.755,3792.778,6619,0.8660917,0.1205175,0,0.0133908,0.8480161,0.1103002,0.0239893,0.0176943,0.6356706,0.2302458,0.052964,0.0811195,0.4414762,0.3337625,0.1274541,0.0973072,0.3316211,0.3006496,0.1877927,0.1799365,"51059422101"
"714","51059422102",49553,51059422102,1723.20373916626,478.144599839316,1,12,3521.8563517493,1128.09236767902,1,23,6690.71142483692,2455.29863644488,2,50,9607.22992122173,3731.88573747873,5,76,31200,5903,4,119,5.106e+10,415.6744118,5.106e+10,"VA","Fairfax County","Census Tract 4221.02",47064,47900,47894,0,487.9032,0,1143.314,19,3,0,1,2494.302,32,11,4,3,3781,33,25,7,9,6101,29,45,25,21,8,1,0,480.433,1137.237,2481.501,3721.903,6038,0.8658855,0.1207244,0,0.0133901,0.8480161,0.1103002,0.0239893,0.0176943,0.6356707,0.2302459,0.052964,0.0811195,0.4414763,0.3337625,0.1274541,0.0973072,0.2427956,0.3756211,0.1755548,0.2060285,"51059422102"
"715","51059422201",49554,51059422201,2117.36514759064,2598.45623874134,0,56,1201.38733205437,107.561730756935,0,48,4669.43097822098,231.69695009786,0,110,15064.2040238538,279.779866836558,0,55,43196,3129,1,63,5.106e+10,2742.026294,5.106e+10,"VA","Fairfax County","Census Tract 4222.01",44430,47900,47894,0,2573.717,0,2428.416,4,41,0,0,5486.323,5,100,1,3,2732.552,5,47,1,2,3394,27,10,26,5,8,43,1,2604.322,2276.818,5437.123,2723.447,3366,0.1558947,0.8259348,0.0170895,0.001081,0.0889012,0.9005823,0.0088077,0.0017088,0.0452478,0.9209325,0.0245811,0.0092386,0.0894166,0.8548309,0.0370246,0.0187277,0.396019,0.1428996,0.0790256,0.3820558,"51059422201"
"716","51059422202",49555,51059422202,922.207046508789,341.229800910426,1,8,1751.85629746791,548.240509157822,0,13,3413.72067184177,1193.16957703836,1,29,5255.93658719212,1808.24623318017,2,39,32562,5361,3,107,5.106e+10,317.4254393,5.106e+10,"VA","Fairfax County","Census Tract 4222.02",44430,47900,47894,0,344.9583,0,654.4658,9,3,0,0,1435.852,15,10,2,1,1936.448,16,14,4,5,5518,32,31,36,11,4,2,0,343.1128,645.0772,1427.571,1907.539,5463,0.6353596,0.3497392,0.0054767,0.0094245,0.7335619,0.2294355,0.0217293,0.0152732,0.5390043,0.3431086,0.0484787,0.0694084,0.4181064,0.3670681,0.1225035,0.092322,0.2894014,0.2806151,0.1010434,0.3289402,"51059422202"
"717","51059422301",49556,51059422301,792.322352329385,523.208545354024,1,13,1555.13144702949,557.005859243106,0,11,7919.33837839467,1296.69845704511,1,26,12914.7789768729,2558.63092812865,2,51,55812,2741,1,55,5.106e+10,465.8972626,5.106e+10,"VA","Fairfax County","Census Tract 4223.01",68880,47900,47894,0,530.1586,0,544.0776,10,0,0,0,1346.747,21,2,2,2,2564.234,31,7,8,5,3085,34,10,9,8,10,0,0,526.8242,538.9374,1341.145,2533.411,3040,0.9870465,0.0075927,0,0.0053608,0.9095375,0.0349712,0.0202312,0.0352601,0.7784841,0.0880509,0.0624152,0.0710497,0.6209144,0.1403587,0.0904033,0.1483236,0.5582237,0.1598684,0.1266447,0.1552632,"51059422301"
"718","51059422302",49557,51059422302,1470.23864269257,970.870043030113,1,23,2885.72241056387,1033.58807493754,0,21,14695.8498056325,2405.64996818284,2,49,23968.0991208553,4747.59982585907,4,95,49076,5509,5,110,5.106e+10,864.4999683,5.106e+10,"VA","Fairfax County","Census Tract 4223.02",29552,47900,47894,0,983.7667,0,1009.598,18,1,1,0,2498.6,39,4,4,3,4758,58,13,14,9,5572,62,18,20,10,19,0,0,977.2406,1000.06,2488.2,4700.8,5529,0.986451,0.0081863,0,0.0053627,0.9095376,0.0349711,0.0202312,0.0352601,0.7784743,0.0880355,0.0624347,0.0710554,0.6208518,0.1403485,0.0904314,0.1483684,0.559414,0.1656719,0.0929644,0.1819497,"51059422302"
"719","51059422401",49558,51059422401,672.666102170944,443.769981511364,1,11,1314.69623628825,470.523235491857,0,9,6351.66524884315,1384.04103858968,1,28,9113.57634142041,2289.86149929464,2,46,53843,1948,4,39,5.106e+10,407.7570978,5.106e+10,"VA","Fairfax County","Census Tract 4224.01",42746,47900,47894,0,449.7003,0,459.6403,8,0,0,0,1382.165,22,3,2,1,2293,31,7,4,3,2475,28,9,7,5,9,0,0,447.3882,455.2892,1380.504,2269.341,2451,0.9857212,0.0089408,0,0.005338,0.9094198,0.0350463,0.0202477,0.0352863,0.788195,0.103405,0.0430414,0.0653586,0.6925532,0.1521277,0.0581915,0.0971277,0.5671155,0.1893105,0.1007752,0.1427989,"51059422401"
"720","51059422402",49559,51059422402,1314.23640584946,867.025493160618,1,21,2568.61707667136,919.295259464074,0,18,12409.7075606913,2704.10102988685,2,54,17805.8542013168,4473.86826753616,3,90,46096,4964,3,101,5.106e+10,796.6645761,5.106e+10,"VA","Fairfax County","Census Tract 4224.02",42746,47900,47894,0,878.6119,0,898.0325,16,1,1,0,2700.435,43,6,4,2,4480,61,13,9,5,4805,53,19,13,10,17,0,0,872.666,889.5315,2697.191,4433.776,4763,0.9866318,0.0080214,0,0.0053468,0.9094198,0.0350463,0.0202477,0.0352863,0.788195,0.103405,0.0430414,0.0653586,0.6925532,0.1521276,0.0581915,0.0971277,0.560991,0.2009238,0.1022465,0.1358388,"51059422402"
"721","51059422403",49560,51059422403,798.740606069565,526.943643482953,1,13,1561.10339519509,558.711130502903,0,11,7542.12715562817,1643.44515850426,1,33,10821.6900974512,2719.03922051191,2,54,53584,2368,0,47,5.106e+10,484.1810483,5.106e+10,"VA","Fairfax County","Census Tract 4224.03",35912,47900,47894,0,533.9854,0,545.7885,10,0,0,0,1641.217,26,3,2,1,2722.766,37,8,5,3,2695,35,7,7,5,10,0,0,529.8358,540.6219,1639.246,2694.673,2683,0.9870983,0.0075495,0,0.0053522,0.9094197,0.0350463,0.0202477,0.0352863,0.788195,0.1034049,0.0430414,0.0653586,0.6925532,0.1521277,0.0581915,0.0971277,0.6503913,0.1270965,0.0976519,0.1248602,"51059422403"
"722","51059430101",49561,51059430101,1043.05712890625,744.891661522933,1,16,6924.94272527308,3002.35444204649,2,60,14589.4898374893,4751.28692800284,3,95,21037.8405168653,4598.72853183746,1,92,53551,4479,2,90,5.106e+10,652.3408706,5.106e+10,"VA","Fairfax County","Census Tract 4301.01",26592,47900,47894,0,726.9235,0,3015.78,56,1,1,1,4756.169,80,3,7,4,4603,69,5,11,6,4569,70,3,11,7,14,1,0,732.7799,2997.472,4739.083,4567.606,4542,0.9416197,0.036846,0.0191536,0.0023806,0.9385179,0.0238192,0.0152687,0.0223941,0.8470255,0.0368272,0.0385012,0.0776461,0.754175,0.055845,0.0641283,0.1258517,0.7694848,0.0354469,0.0737561,0.1213122,"51059430101"
"723","51059430102",49562,51059430102,640.657470703125,457.520902579102,0,10,4253.37832282606,1844.08013291366,1,37,8961.03004424792,2918.29429163938,2,58,12921.6788724065,2824.5909204483,1,57,41212,2725,2,54,5.106e+10,400.6751186,5.106e+10,"VA","Fairfax County","Census Tract 4301.02",26592,47900,47894,0,446.4847,0,1852.326,35,1,1,1,2921.293,49,2,5,2,2827.215,42,3,7,4,2939,31,5,13,8,8,0,0,450.6922,1841.082,2910.798,2805.476,2915,0.9407752,0.0377198,0.0191277,0.0023774,0.9385179,0.0238192,0.0152687,0.0223941,0.8470255,0.0368272,0.0385012,0.0776461,0.754175,0.055845,0.0641282,0.1258517,0.5379074,0.0933105,0.1379074,0.2308748,"51059430102"
"724","51059430201",49563,51059430201,853.010192871094,609.171052864231,0,13,3678.26191695798,3397.09594766564,1,71,7635.32213183311,4397.95647663566,4,88,11225.8554835634,4316.72612843802,4,86,40349,4589,4,92,5.106e+10,606.4537547,5.106e+10,"VA","Fairfax County","Census Tract 4302.01",42680,47900,47894,0,594.4767,0,3527.666,63,2,3,2,4421.209,72,4,9,4,4316.727,62,5,14,5,4176,52,6,17,8,11,0,0,589.6648,3492.964,4409.759,4274.867,4146,0.937821,0.0373093,0.0224504,0.0024194,0.9020849,0.0301127,0.0308283,0.0369741,0.8185045,0.0402427,0.04292,0.0983327,0.7198761,0.0553232,0.0626049,0.1621958,0.6259045,0.0718765,0.1003377,0.2018813,"51059430201"
"725","51059430202",49564,51059430202,991.202941894531,707.860379278956,1,15,4273.64895844715,3947.68915852279,1,82,8871.17889156405,5110.58400595704,5,103,13042.9652917385,5016.20529294014,4,100,39392,5430,11,109,5.106e+10,704.7217548,5.106e+10,"VA","Fairfax County","Census Tract 4302.02",42680,47900,47894,0,690.7855,0,4099.443,73,2,3,3,5137.609,84,4,10,4,5016.205,72,5,16,6,5048,63,6,20,11,13,1,0,686.0411,4059.114,5124.304,4967.561,5005,0.9372616,0.0378986,0.0224233,0.0024164,0.9020793,0.0301137,0.0308307,0.0369763,0.818499,0.0402434,0.0429209,0.0983367,0.7198694,0.0553231,0.0626046,0.1622029,0.6303696,0.0575425,0.1144855,0.1976024,"51059430202"
"726","51059430203",49565,51059430203,540.0224609375,385.653120097149,0,8,2328.34906892786,2150.76120337289,1,45,4833.15342773749,2784.32403495099,3,56,7106.00611840189,2732.90503390133,2,55,45089,2763,5,55,5.106e+10,383.943144,5.106e+10,"VA","Fairfax County","Census Tract 4302.03",42680,47900,47894,0,376.3505,0,2233.439,40,1,2,1,2799.048,46,2,5,2,2732.905,39,3,9,3,2691,36,3,11,4,7,0,0,373.2842,2211.467,2791.799,2706.403,2668,0.9376233,0.0375049,0.0224522,0.0024195,0.9020793,0.0301137,0.0308307,0.0369763,0.818499,0.0402434,0.0429209,0.0983367,0.7198694,0.0553231,0.0626046,0.1622029,0.6671664,0.0547226,0.0809595,0.1971514,"51059430203"
